iter,scenario,elapsed,user,sys,CPU
48,ns_clear,0.927406161,0.011817000,0.000000000,0.012
48,scp_ckpt,1.057890443,0.007060000,0.005201000,0.011
48,create_ns,0.498152905,0.008725000,0.003568000,0.023
48,clear_arp,0.065317768,0.023157000,0.024150000,0.000
48,ns_clear_real,0.370682850,0.018135000,0.017322000,0.000
48,scp_ckpt_real,0.591087380,0.019831000,0.005422000,0.002
48,create_ns_real,0.053376757,0.014679000,0.004984000,0.000
48,perf_ckpt,1.365293446,0.005236000,0.007230000,0.009
48,perf_restore,0.824914462,0.001418000,0.010958000,0.014
49,ns_clear,0.906210708,0.001532000,0.010648000,0.013
49,scp_ckpt,1.135175356,0.000000000,0.011771000,0.010
49,create_ns,0.510772911,0.005023000,0.006687000,0.022
49,clear_arp,0.070301649,0.024723000,0.027280000,0.000
49,ns_clear_real,0.356700956,0.012922000,0.022472000,0.000
49,scp_ckpt_real,0.641184481,0.025732000,0.011472000,0.002
49,create_ns_real,0.059864133,0.013791000,0.005821000,0.000
49,perf_ckpt,1.420303891,0.012747000,0.000000000,0.008
49,perf_restore,1.090167295,0.009125000,0.002547000,0.010
50,ns_clear,0.620313873,0.012144000,0.000000000,0.019
50,scp_ckpt,1.053510361,0.011788000,0.000000000,0.011
50,create_ns,0.536167420,0.001435000,0.010508000,0.021
50,clear_arp,0.064908422,0.033340000,0.013537000,0.000
50,ns_clear_real,0.085637605,0.012258000,0.019333000,0.000
